sentence,intent,category
바나나는 없어요?,찾는과일 문의,청과물
바나나 언제 들어와요?,찾는과일 문의,청과물
귤은 잔 게 잘 나가봐요?,판매상품 문의,청과물
설 쉬고 나서 과일은 많이 안 나가죠?,판매상품 문의,청과물
과일이 별로 없네요?,판매상품 문의,청과물
이거는 얼마씩 팔아요?,가격 문의,청과물
고추도 킬로에 오천 원이에요?,가격 문의,청과물
김치 담그는 법 좀 알려주실래요?,제품 조리법 문의,청과물
여기서 파는 김치는 직접 담그신 거에요?,제품 조달처 문의,청과물
재료는 다 국산인가요?,원산지 문의,청과물
쪽파 까놓은 거 없어요?,찾는채소 문의,청과물
상한 건 아니지요?,신선도 문의,청과물
오이 낱개로도 팔아요?,판매상품 문의,청과물
오이 얼마씩이에요?,가격 문의,청과물
오이 싱싱한 거 있어요?,신선도 문의,청과물
한 박스에 얼마에요?,판매단위별 가격 문의,청과물
한 박스에 몇 개 들어 있어요?,판매단위 입수량 문의,청과물
오이가 왜 이리 작아요?,판매상품 문의,청과물
물미역은 싱싱한가요?,신선도 문의,청과물
물건들이 다 왜 상태가 안 좋아요?,상품 상태 문의,청과물
오이는 어때요?,상품 상태 문의,청과물
대파 까놓은 거 있어요?,찾는채소 문의,청과물
쪽파 까놓은 거 있어요?,찾는채소 문의,청과물
얼마씩 팔아요?,가격 문의,청과물
양이 어떻게 되요? 많아요?,용량 문의,청과물
이게 얼마에요?,가격 문의,청과물
오천 원에 안되요? 깍아주세요.,가격할인 요청,청과물
마진이 그렇게 안남아요?,가격할인 요청,청과물
좀 싼 건 없어요?,싸게파는 물건 문의,청과물
쪽파 한 단 까 놓으면 팔천 원 어치는 될까요?,가격 비교,청과물
레몬은 얼마에요?,찾는과일 문의,청과물
좀 더 싸게 안되요?,가격 비교,청과물
여기 오면 쌀 줄 알았는데 그렇지도 않네요?,가격 비교,청과물
쪽파는 한 단에 얼마에요?,가격 문의,청과물
양이 많고 싱싱하네요?,신선도 문의,청과물
이거 까놓으면 양이 저거많큼 될까요?,용량 문의,청과물
밀감이 굵은 것만 보이는데 잔 거는 없어요?,찾는과일 문의,청과물
귤 잔거 저 앞에 있나요?,찾는과일 문의,청과물
딸기 싱싱해요?,신선도 문의,청과물
이거는 얼마에요?,가격 문의,청과물
가격이 다른 게 크기 차이인가요?,가격 비교,청과물
딸기 보관하면 며칠이나 갈까요?,신선기한 문의,청과물
이건 얼마에요?,가격 문의,청과물
굵은 게 더 맛있나요?,과일당도 문의,청과물
사과 한 박스에 얼마에요?,판매단위별 가격 문의,청과물
박스 말고 선물세트로 나온 건 얼마에요?,선물용 문의주문,청과물
작년이랑 비교하면 되게 비싸네요?,가격 변동(오름내림) 문의,청과물
배는 얼마씩하는데요?,가격 문의,청과물
배가 조금 더 싸네요?,가격 비교,청과물
이건 어디 사과에요?,원산지 문의,청과물
이거 몇 킬로짜리에요?,용량 문의,청과물
이건 더 비싸요?,가격 비교,청과물
여기는 다 안동 사과입니까?,원산지 문의,청과물
청송사과는 맛이랑 가격이 어때요?,품질 문의,청과물
작은 건 얼마에요?,가격 문의,청과물
이거 양은 똑같아요?,용량 문의,청과물
여긴 킬로 수로 안 하고 개수로 합니까?,판매단위 입수량 문의,청과물
이건 몇 킬로짜리에요?,판매단위 입수량 문의,청과물
같은 킬로 수여도 이게 더 많아 보이는데요?,판매단위 입수량 문의,청과물
보통 선물로는 사과나 배를 많이 하지요?,선물용 문의주문,청과물
곶감 요거 3만7천원인가요?,가격 문의,청과물
이 곶감은 어디 거예요?,원산지 문의,청과물
낱개는 얼마예요?,판매단위 문의,청과물
요거 선물하려고 하는데,선물용 제품 문의,청과물
딸기 한 팩에 얼마예요?,가격 문의,청과물
이 딸기는 어디 거예요?,원산지 문의,청과물
사장님 요 배는 얼마예요?,가격 문의,청과물
배는 어디 거예요?,원산지 문의,청과물
사장님 이 배는 어떻게 팔아요?,판매단위 문의,청과물
배의 개수가 다 달라요?,판매단위 문의,청과물
배가 많이 달아요?,상태별 제품 주문,청과물
사장님 이 사과는 어디 거예요?,원산지 문의,청과물
"사장님, 사과 이거 부사죠?",제품종류 문의,청과물
사과는 가격이 얼마 정도 해요?,가격 문의,청과물
사과나 배가 가격이 비슷하죠?,가격 문의,청과물
한 상자에 9만원이에요?,가격 문의,청과물
천혜향은 얼마예요?,가격 문의,청과물
천혜향이 선물용으로 더 괜찮겠다. 개수도 많고 그죠?,선물용 제품 문의,청과물
선물하기가 좀 그러네요,선물용 제품 문의,청과물
이거는 몇 kg예요?,크기 문의,청과물
이 딸기 어디 거예요?,원산지 문의,청과물
요거는 지금 얼마예요?,가격 문의,청과물
귤 같은 거 상자로 시키면 배달돼요?,배달 문의요청,청과물
10000원인데요. 이거 현금영수증 해주실 수 있어요?,현금영수증 발급 요청,청과물
맛없으면 반품해줘요?,제품 이상시 처리 문의,청과물
귤 이거 맛있는가?,맛 문의,청과물
오이는 어떻게 해요?,맛 문의,청과물
가지는 한 개 얼마예요?,맛 문의,청과물
이거 파래예요?,판매상품 문의,청과물
방금 앞에 손님 사갔는 거 그거 멸치예요?,제품종류 문의,청과물
생멸치 저거는 뭐해 먹는데?,제품 조리법 문의,청과물
조림해가지고요?,제품 조리법 문의,청과물
파프리카하고 브로콜리는 다 나갔나봐요?,일반형(제품명) 주문,청과물
귤은 한 소쿠리 얼마예요?,가격 문의,청과물
천혜향 이거는 한 박스에 얼마씩해요?,가격 문의,청과물
한라봉 저것도 2만3천원이고?,가격 문의,청과물
레드향 저거는 한 번도 안먹어봤는데 어떤 거예요?,제품종류 문의,청과물
포도는 별로 안 싱싱하네. 왜 그렇죠?,신선도 문의,청과물
번호 불러주세요,전화번호연락처 문의,청과물
혹시 배달도 되나요?,배달 문의요청,청과물
저는 주택인데 주택도 배달되나요?,배달 문의요청,청과물
이거는 얼마예요?,가격 문의,청과물
이거는 얼마예요?,가격 문의,청과물
물미역은요?,가격 문의,청과물
포도는 얼마씩해요?,가격 문의,청과물
바나나 한 송이 얼마예요?,가격 문의,청과물
큰 바나나는 얼마예요?,가격 문의,청과물
귤은 얼마예요?,가격 문의,청과물
딸기는 얼마예요?,가격 문의,청과물
알이 작은 딸기랑 굵은 딸기랑 가격이 달라요?,가격 문의,청과물
배는 하나에 얼마씩 해요?,가격 문의,청과물
이 딸기 한 팩에 얼마예요?,가격 문의,청과물
알이 좀 작은 딸기는 없어요?,종류별 다른 크기 문의,청과물
딸기가 조금 비싸졌네요?,가격 변동(오름내림) 문의,청과물
딸기 달기는 달아요?,맛 문의,청과물
바나나 엄청 실하게 보이는데 한 송이에 얼마예요?,가격 문의,청과물
키위는 한 소쿠리에 얼마예요?,가격 문의,청과물
저 알 굵은 귤은 한 소쿠리에 얼마예요?,가격 문의,청과물
알 작은 귤도 가격은 삼천 원인가요?,가격 문의,청과물
이 박스 모양이 다른 데 종류는 같은 감이에요?,제품종류 문의,청과물
배는 낱개로 팔아요?,판매단위 문의,청과물
배 낱개로 한 개 얼마예요?,가격 문의,청과물
"크기가 다른데, 작은 배도 사천 원이에요?",가격 문의,청과물
이 배보다 더 큰 배는 없어요?,종류별 다른 크기 문의,청과물
사과는 가격이 어떻게 해요?,가격 문의,청과물
좀 좋은 제수용 사과 없어요?,제수용 문의,청과물
사과 하나에 얼마예요?,가격 문의,청과물
귤은 없어요?,찾는과일 문의,청과물
귤은 한 소쿠리에 얼마예요?,가격 문의,청과물
귤 삼천 원짜리도 있어요?,가격 문의,청과물
노지 밀감이에요?,제품 문의,청과물
노지 밀감보다 비가림 밀감이 달아요?,맛 비교,청과물
저 한라봉은 한 소쿠리에 만 원이에요?,가격 문의,청과물
한라봉은 요즘이 철이에요?,제철 과일나물 문의,청과물
딸기는 두 종류 있어요?,제품종류 문의,청과물
딸기 큰 박스는 얼마예요?,가격 문의,청과물
딸기 작은 박스도 육천 원이에요?,가격 문의,청과물
저 큰 배는 한 개씩 팔아요?,판매단위 문의,청과물
배는 한 개에 얼마예요?,가격 문의,청과물
배는 어느 산이에요?,원산지 문의,청과물
사과는 얼마예요?,가격 문의,청과물
오렌지는 얼마에 팔아요?,가격 문의,청과물
토마토는 박스로 파시는 거예요?,판매단위 문의,청과물
토마토 한 박스에 얼마예요?,가격 문의,청과물
이 딸기가 제일 큰 딸기죠?,종류별 다른 크기 문의,청과물
딸기 얼마씩 해요?,가격 문의,청과물
한라봉은 얼마예요?,가격 문의,청과물
천혜향은 없어요?,찾는과일 문의,청과물
바나나는 없어요?,찾는과일 문의,청과물
이 해오름배 한 박스에 얼마예요?,가격 문의,청과물
나주배는 한 박스에 얼마예요?,가격 문의,청과물
해오름배랑 나주배 각각 얼마예요?,가격 문의,청과물
어디 사과가 맛있어요?,맛 문의,청과물
사과는 얼마예요?,가격 문의,청과물
제일 잘나가는 사과는 뭐예요?,인기 상품 문의,청과물
배랑 사과 있는 과일 선물세트는 얼마예요?,가격 문의,청과물
금귤은 얼마예요?,가격 문의,청과물
요즘 금귤 철이 아니에요?,제철 과일나물 문의,청과물
수박은 요즘 얼맙니까?,가격 문의,청과물
얼마 사야 배달해줘요?,배달조건 문의,청과물
지금 사도 배달 돼요?,배달 문의요청,청과물
대추는 한 소쿠리에 얼마씩인데요?,가격 문의,청과물
청포도 얼마예요?,가격 문의,청과물
토마토 크기는 달라도 맛은 다 비슷하죠?,맛 문의,청과물
금귤은 한 통에 얼마해요?,가격 문의,청과물
귤 하나만 맛봐도 될까요?,맛 문의,청과물
토마토는 얼마예요?,가격 문의,청과물
토마토 많이 익었나요?,과일 익은 상태 문의,청과물
짭짤이 토마토는 요즘 좀 비싸죠?,가격 문의,청과물
이 블루베리는 다 수입이에요?,원산지 문의,청과물
블루베리 국산은 나오질 않나요?,국산제품 요청,청과물
쉬는 날 있어요 여기?,휴무일 문의,청과물
밀감은 요즘 철 끝났죠?,제철 과일나물 문의,청과물
밀감 얼마예요?,가격 문의,청과물
밀감 한 박스가 몇 킬로에요?,용량 문의,청과물
명함 하나 주시겠어요?,맛 문의,청과물
삼만 원 이상 구입하면 배달해주시는거죠?,배달조건 문의,청과물
금귤은 종류가 다양하게 있어요?,제품종류 문의,청과물
금귤은 얼마인데요?,가격 문의,청과물
밀감 이거는 박스로 사면 얼마예요?,가격 문의,청과물
밀감은 이제 철이 끝날때죠?,제철 과일나물 문의,청과물
큰 딸기랑 작은 딸기랑 맛 차이가 많이나요?,맛 비교,청과물
배달도 해줘요?,배달 문의요청,청과물
짭짤이 있어요?,찾는과일 문의,청과물
짭짤이는 나오면 얼마씩 해요?,가격 문의,청과물
대저 토마토 한 박스가 오 킬로에요?,용량 문의,청과물
여기는 쉬는 날 없어요?,휴무일 문의,청과물
오렌지 맛있어요?,맛 문의,청과물
오렌지가 씨알이 좀 작네요?,종류별 다른 크기 문의,청과물
좀 큰 오렌지는 얼마예요?,가격 문의,청과물
작은 오렌지는 얼만데요?,가격 문의,청과물
이 한라봉은 얼마예요?,가격 문의,청과물
딸기도 오천원이에요?,가격 문의,청과물
하우스 밀감은 얼마예요?,가격 문의,청과물
밀감 한 박스가 몇 킬로에요?,용량 문의,청과물
취나물 얼마예요?,가격 문의,청과물
감자는 얼마예요?,가격 문의,청과물
감자 어디산이에요?,원산지 문의,청과물
알 작은 감자도 오천 원이에요?,가격 문의,청과물
감자 한 박스는 몇 킬로에요?,용량 문의,청과물
감자 한 박스면 얼마예요?,가격 문의,청과물
알 큰 감자는 이만 오천 원이겠네요?,가격 문의,청과물
배달은 안돼요?,배달 문의요청,청과물
쌈추는 얼마예요?,가격 문의,청과물
머구는 얼마인데요?,가격 문의,청과물
머구 맛있어요?,맛 문의,청과물
깻잎은 얼마예요?,가격 문의,청과물
상추는 얼마예요?,가격 문의,청과물
콩나물은 얼마예요?,가격 문의,청과물
감은 한 줄에 얼마예요?,가격 문의,청과물
곶감 한 박스에 얼마예요?,가격 문의,청과물
큰 곶감 박스는 얼마예요?,가격 문의,청과물
큰 박스에 곶감 총 몇 개 들었어요?,판매단위 입수량 문의,청과물
저 한라봉은 얼마예요?,가격 문의,청과물
한라봉 몇 개 들었어요?,판매단위 입수량 문의,청과물
