sentence,intent,category
디저트가 제공되나요?,후식문의,홀서빙음식점
세 명 자리 있나요?,빈자리문의,홀서빙음식점
돌솥비빔밥 2개하고 육회비빔밥 1개 주세요,식사주문,홀서빙음식점
 그러면 육회비빔밥 대신 청국장정식으로 할게요,주문변경,홀서빙음식점
네 거기에 음료수도 추가할게요,음료술주문,홀서빙음식점
스프라이트로 3개 주세요,음료술주문,홀서빙음식점
자리 있나요?,빈자리문의,홀서빙음식점
메뉴 추천 해주실 수 있나요?,메뉴추천요청,홀서빙음식점
사이드 메뉴 와인으로 변경 가능한가요?,주문변경,홀서빙음식점
예약했는데요,예약문의,홀서빙음식점
A코스 2인 주세요,식사주문,홀서빙음식점
계산해주세요,계산서요청,홀서빙음식점
A코스와 B코스 다른점이 뭔가요?,두메뉴의차이에대한질문,홀서빙음식점
코스에서 짜장면 대신 볶음밥으로도 가능한가요?,주문변경,홀서빙음식점
자리있나요?,빈자리문의,홀서빙음식점
방으로 된 곳은 없나요?,룸요구,홀서빙음식점
메뉴판좀 주시겠어요?,메뉴판요청,홀서빙음식점
여기 주문이요,식사주문,홀서빙음식점
혹시 A세트에 볶음밥 해물볶음밥으로도 변경 가능한가요?,주문변경,홀서빙음식점
네 그럼 변경해주시고 음료도 혹시 변경 가능한가요?,주문변경,홀서빙음식점
아 그럼 오렌지에이드로 한잔만 변경해주세요,주문변경,홀서빙음식점
내일 저녁에 예약하려고 하는데요,예약문의,홀서빙음식점
저녁 7시에 가능할까요?,예약문의,홀서빙음식점
지금 바로 들어갈 수 있나요?,빈자리문의,홀서빙음식점
얼마나 기다려야 하나요?,대기시간문의,홀서빙음식점
메뉴판을 미리 볼 수 있을까요?,메뉴판요청,홀서빙음식점
세트 메뉴도 준비되어 있나요?,세트메뉴문의,홀서빙음식점
4명인데요,인원수에맞는자리요구,홀서빙음식점
조용한 자리로 부탁드려요,원하는자리요구,홀서빙음식점
안녕하세요 예약 손님입니다,예약자리문의,홀서빙음식점
혹시 이곳 인기메뉴가 무엇인가요?,베스트메뉴문의,홀서빙음식점
네 그럼 그걸로 주세요,식사주문,홀서빙음식점
아니요 이거 현금영수증 부탁드려요,현금영수증발행요청,홀서빙음식점
10명 단체  예약을 하고 싶은데요,예약문의,홀서빙음식점
다음주 금요일일 디너타임에 가려고 합니다 괜찮을까요,예약문의,홀서빙음식점
동파육이랑 멘보샤를 주문하려면 미리 연락해야한다고 들었어요,미리주문메뉴문의,홀서빙음식점
그럼 동파육 작은 사이즈로 3접시 준비해주세요,식사주문,홀서빙음식점
아까 예약한 김모씨 입니다,예약문의,홀서빙음식점
매뉴는 한정식과 가오리찜으로 갖다주세요,식사주문,홀서빙음식점
냉면도 되나요?,계절메뉴문의,홀서빙음식점
네 계산은 카카오페이로 가능한가요?,카카오페이삼성페이결제,홀서빙음식점
그러면 카드로는 가능한가요?,결제방식선택,홀서빙음식점
7시에 2명 예약했는데요,예약자리문의,홀서빙음식점
메뉴판 좀 주시겠어요?,메뉴판요청,홀서빙음식점
활어회세트가 싯가라고 돼있는데 얼마에요?,가격문의,홀서빙음식점
이거 2인으로 해주세요,식사주문,홀서빙음식점
연말 모임을 예약하고 싶어요,예약문의,홀서빙음식점
한정식코스로 예약되나요?,코스메뉴문의,홀서빙음식점
가격은 어떻게 되나요?,가격문의,홀서빙음식점
다음주 금요일로 예약해주세요,예약문의,홀서빙음식점
오늘 저녁에 예약가능한가요,예약문의,홀서빙음식점
인원은 몇 명까지 예약가능한가요,예약문의,홀서빙음식점
코스요리가 있나요,세트메뉴문의,홀서빙음식점
몇시가 라스트오더인가요,클로징시간문의,홀서빙음식점
주차는 몇 시간 가능한가요,무료주차시간문의,홀서빙음식점
저녁7시에 예약 가능한가요,예약문의,홀서빙음식점
영업종료시간은 언제까지 인가요,클로징시간문의,홀서빙음식점
주차하기에 편리합니까,주차공간문의,홀서빙음식점
창가쪽 자리로 부탁드려도될까요,원하는자리요구,홀서빙음식점
한식으로4인부탁드려요,식사주문,홀서빙음식점
이번주 토요일 10명 룸으로 예약하고 싶은데 가능한가요?,예약문의,홀서빙음식점
아버지 생신이라 미역국도 추가 주문 가능한가요?,없는메뉴추가주문문의,홀서빙음식점
인기있는 메뉴가 뭔가요?,베스트메뉴문의,홀서빙음식점
어린아이도 먹을거라서 부드러워야 하는데요,조리상태요청,홀서빙음식점
어린이 의자 두개와 수저 포크도 부탁드립니다,수저요청,홀서빙음식점
주문할게요,식사주문,홀서빙음식점
탕수육 소자 하면 셋이 먹기 적을까요?,양에대한질문,홀서빙음식점
그럼 짜장면 세 개랑 탕수육 소자 하나 주세요,식사주문,홀서빙음식점
저희 일행이 6명인데 자리 있나요?,인원수에맞는자리요구,홀서빙음식점
혹시 룸은  자리가 없나요?,룸요구,홀서빙음식점
따뜻한 물 좀 주시겠어요?,물요청,홀서빙음식점
4명 자리 있나요,인원수에맞는자리요구,홀서빙음식점
어느 테이블로 가면 될까요,빈자리문의,홀서빙음식점
한정식 큰상코스로 주세요,식사주문,홀서빙음식점
예약 했어요,예약자리문의,홀서빙음식점
주문할게요,식사주문,홀서빙음식점
짜장면 두개랑 짬뽕 두개 탕수육 대자 하나요,식사주문,홀서빙음식점
안녕하세요 예약했는데요,예약자리문의,홀서빙음식점
혹시 짬짜면도 있나요?,식사주문,홀서빙음식점
예약 7시로 했는데 자리 어디죠?,예약자리문의,홀서빙음식점
바로 코스 요리 시작될 수 있나요?,코스메뉴요청,홀서빙음식점
여기 이과도주 있나요?,음료술주문,홀서빙음식점
그럼 탕수육과 어울리는 맥주 있나요?,음료술주문,홀서빙음식점
예약하려고 하는데요?,예약문의,홀서빙음식점
오늘 몇시 까지 영업하시나요,클로징시간문의,홀서빙음식점
7시에 예약가능한가요,예약문의,홀서빙음식점
그럼 7시에 4명 예약부탁드려요,예약문의,홀서빙음식점
주문은 가서 해도 되지않나요?,예약문의,홀서빙음식점
주차공간은 있나요,주차공간문의,홀서빙음식점
식사하려고 하는데 지금 대기 시간 있나요?,웨이팅여부문의,홀서빙음식점
5명인데 좀 이따 3명 더 올 예정이에요,인원수에맞는자리요구,홀서빙음식점
조용하게 식사할 수 있는 방 자리가 있으면 그쪽으로 안내해 주세요,원하는자리요구,홀서빙음식점
중식 A코스로 일단 5인 주문할게요,식사주문,홀서빙음식점
요리 천천히 갖고 와 주세요,주문자지정서빙요청,홀서빙음식점
메뉴좀 주세요,메뉴판요청,홀서빙음식점
자장면 1개랑 짬뽕 1개 탕수육중자하나요,식사주문,홀서빙음식점
단계가 있나요?,맛에대한질문,홀서빙음식점
그럼 저는 8단계로 주세요,매운정도조절요청,홀서빙음식점
예약 가능한가요?,예약문의,홀서빙음식점
17일 저녁 6시 예약 해주세요,예약문의,홀서빙음식점
4명이고 메뉴도 미리 주문해야하나요?,예약문의,홀서빙음식점
주차장 따로 있나요?,주차공간문의,홀서빙음식점
부대찌개 1인분도 되나요?,식사주문,홀서빙음식점
그럼 1인분 주문 가능한게 어떤건가요?,메뉴추천요청,홀서빙음식점
그럼 김치찌개 주세요,식사주문,홀서빙음식점
소주도 한병주세요,음료술주문,홀서빙음식점
이번주 일요일 12시에 4명 예약가능한가요?,예약문의,홀서빙음식점
종류와 가격은 어떻게 되죠?,가격문의,홀서빙음식점
차이가 뭔가요?,두메뉴의차이에대한질문,홀서빙음식점
혹시 소갈비구이대신 회로 변경도 가능한가요?,주문변경,홀서빙음식점
그럼 그렇게 예약해주세요,예약문의,홀서빙음식점
이번주 일요일 12시 4명 예약 가능한가요?,예약문의,홀서빙음식점
애기시트 하나 놔 주실 수 있나요?,의자요청,홀서빙음식점
음식도 미리 전화로 주문해야 하나요?,예약문의,홀서빙음식점
주차도 가능한가요?,주차공간문의,홀서빙음식점
혹시 예약을 취소하게 되면 어떻게 해야하나요?,예약문의,홀서빙음식점
예약했는데요,예약자리문의,홀서빙음식점
주문 먼저 해도 될까요,식사주문,홀서빙음식점
특초밥 4세트 준비해주세요,식사주문,홀서빙음식점
초밥에 어울릴만한 술도 추천해주세요,음료술주문,홀서빙음식점
예약하고 왔는데요,예약자리문의,홀서빙음식점
코스  A주세요,코스메뉴요청,홀서빙음식점
요즘 꽃게가 제철인가요?,식재료문의,홀서빙음식점
우리 아이들이 좋아하는 꽃게 주문하겠습니다,식사주문,홀서빙음식점
아네 백숙으로 해주세요,식사주문,홀서빙음식점
6시 2명 예약하고 왔습니다,예약자리문의,홀서빙음식점
오늘의 추천메뉴가 있나요?,매일달라지는'오늘의메뉴'문의,홀서빙음식점
미디움 레어로 가능할까요?,조리상태요청,홀서빙음식점
음료는 제로콜라로 주세요,음료술주문,홀서빙음식점
혹시 4명 앉을 자리가 있나요?,빈자리문의,홀서빙음식점
메뉴판 좀 갖다 주시겠어요?,메뉴판요청,홀서빙음식점
여기 메뉴 중 무슨 음식이 가장 잘 나가나요?,베스트메뉴문의,홀서빙음식점
혹시 세트 메뉴 중에서 콜라를 사이다로 바꿀 수 있나요?,주문변경,홀서빙음식점
물티슈도 4개만 가져다 주세요,넵킨물수건요청,홀서빙음식점
지금  4명 식사할수 있나요?,빈자리문의,홀서빙음식점
얼마나 기다려야 하나요?,대기시간문의,홀서빙음식점
혹시 미리 주문해도 될까요?,식사주문,홀서빙음식점
돈까스 정식 얼마에요?,가격문의,홀서빙음식점
그럼 돈까스 정식 4개 주세요,식사주문,홀서빙음식점
예약했는데 지금 영업하나요?,예약자리문의,홀서빙음식점
추천 메뉴는 무엇인가요?,메뉴추천요청,홀서빙음식점
그럼 치즈돈가스랑 오므라이스로 주세요,식사주문,홀서빙음식점
물 좀 주세요,물요청,홀서빙음식점
오늘의 메뉴가 따로 있나요?,매일달라지는'오늘의메뉴'문의,홀서빙음식점
그럼 짬뽕이랑 탕수육이 같이 나오는 세트는 있나요?,세트메뉴문의,홀서빙음식점
짬뽕은 곱빼기로 변경 가능한가요?,주문변경,홀서빙음식점
음료는 따로 주문해야 하나요?,음료술주문,홀서빙음식점
그럼 짬뽕은 곱빼기로 변경해서 1인세트로 주문 넣어주시고 콜라 하나 주세요,식사주문,홀서빙음식점
전화로 일곱시에 예약했는데요,예약자리문의,홀서빙음식점
한 명 더 왔어요,예약자리문의,홀서빙음식점
음식은 얼마나 걸릴까요?,주문메뉴대기시간문의,홀서빙음식점
음료수는 어떤 게 있나요?,음료술문의,홀서빙음식점
콜라로 먼저 주세요,음료술주문,홀서빙음식점
이번주 일요일 오후에 예약 가능한가요?,예약문의,홀서빙음식점
오후 1시로 예약할게요,예약문의,홀서빙음식점
아기의자 대여 가능한가요?,의자요청,홀서빙음식점
결제는 카카오페이로 해도 되나요?,카카오페이삼성페이결제,홀서빙음식점
2명인데요,빈자리문의,홀서빙음식점
콜키지 와인잔 두 개 주시고요,음료술주문,홀서빙음식점
저번 달에도 왔었는데 왜 그걸 이제 말씀하세요,이벤트기간에대한컴플레인,홀서빙음식점
그럼 사케 한 병 주시고 요새 뭐가 좋아요?,메뉴추천요청,홀서빙음식점
그럼 대방어 떠주세요,식사주문,홀서빙음식점
주문할께요,식사주문,홀서빙음식점
공기밥도 주시나요?,밥포함여부문의,홀서빙음식점
그럼 공기밥 하나 더 주세요,식사추가주문,홀서빙음식점
제육볶음 너무 맵지 않게 부탁드려요,매운정도조절요청,홀서빙음식점
여기 뭐가 제일 맛있나요?,베스트메뉴문의,홀서빙음식점
하나만 추천 부탁드려도 될까요?,메뉴추천요청,홀서빙음식점
그럼 된장찌개로 주세요,식사주문,홀서빙음식점
공공 일식집이죠,매장확인,홀서빙음식점
15일날 예약하고싶은데 가능하나요,예약문의,홀서빙음식점
여기 뭐가 제일 잘팔리나요?,베스트메뉴문의,홀서빙음식점
순대국이랑 얼큰 순대국이랑 차이점이 뭐죠?,두메뉴의차이에대한질문,홀서빙음식점
그럼 얼큰 순대국 1개 주세요,식사주문,홀서빙음식점
소주도 한병 주세요,음료술주문,홀서빙음식점
내일 7시 예약 가능한가요?,예약문의,홀서빙음식점
음식도 미리 주문해둘 수 있죠?,예약문의,홀서빙음식점
A코스면 어른 5명 충분한가요?,양에대한질문,홀서빙음식점
아기 의자도 준비해주실 수 있나요?,의자요청,홀서빙음식점
2시에 예약했던 사람입니다,예약자리문의,홀서빙음식점
